dataset,task_type,fingerprint_type,split_method,run_label,model_name,hyperparameters,train_size,val_size,test_size,train_roc_auc,train_pr_auc,train_accuracy,train_mae,train_rmse,train_r2,val_roc_auc,val_pr_auc,val_accuracy,val_mae,val_rmse,val_r2,test_roc_auc,test_pr_auc,test_accuracy,test_mae,test_rmse,test_r2
lipophilicity,regression,morgan,butina_morgan,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19016673348005605,0.2527724807416364,0.9365091995204806,,,,0.6309476819689636,0.8203079842013917,0.32365230059918404,,,,0.5665845608279768,0.718952795960169,0.4457632675707639
lipophilicity,regression,morgan,butina_morgan,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.18894149065287008,0.25140233072343693,0.9367225721958226,,,,0.6502189165630664,0.8216921764887968,0.36320214744315904,,,,0.5913141799234776,0.7366429043980383,0.41140765093516773
lipophilicity,regression,morgan,random,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19612540434266787,0.2584644953517941,0.9337704992957224,,,,0.4911886257822215,0.6471298676449526,0.5491095779562063,,,,0.47563506539948097,0.6476543770307884,0.5798870124795246
lipophilicity,regression,morgan,random,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19165964704090369,0.25377897581719855,0.9350693147124173,,,,0.4987473280259907,0.6838138524270823,0.5469060112485272,,,,0.5611435101960746,0.7308568314388176,0.4801177641936737
lipophilicity,regression,morgan,random,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.1905285888316489,0.2526830779354804,0.9356087863581717,,,,0.49676835310408957,0.6562904657412828,0.5357622036497302,,,,0.5510544665068194,0.7278335292921866,0.5344986207382807
lipophilicity,regression,morgan,random,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19156932933706622,0.2542293593996002,0.9344730370449705,,,,0.4968873035108023,0.6509865101591099,0.5673154471717168,,,,0.534762404820439,0.7083338787715915,0.5544051035885196
lipophilicity,regression,morgan,random,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.1923567253160649,0.2545729925002654,0.9357005315076786,,,,0.4900157548425318,0.6476279525208635,0.5618153721143642,,,,0.5209944099171682,0.6775515039570165,0.5309899146465563
solv,regression,atompair,bm_scaffold,deterministic,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",767,253,97,,,,0.2711292177314213,0.3554144773381402,0.9723002779560316,,,,1.140703739130435,1.3807028003124902,0.0937741944024757,,,,1.4099911958762872,1.7703226272094035,0.3959574600410537
solv,regression,atompair,butina_atompair,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.2659197669652853,0.3467706292482751,0.9704090821601604,,,,0.9630667723214261,1.1519103679117986,0.7981123407326773,,,,0.8445166116071424,1.0647357531460175,0.7093138466916628
solv,regression,atompair,butina_atompair,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.2631962130645762,0.3449315579634497,0.9717653361922607,,,,0.9037088690476187,1.0983253645531401,0.8334010458949715,,,,0.8365689642857134,1.0640515906592083,0.5775037502805056
solv,regression,atompair,butina_atompair,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.2666399020530048,0.34754299842695463,0.9701221651534341,,,,0.9757836508928567,1.2265616611382315,0.8154316583745156,,,,0.8242666095238107,1.0352674368195143,0.6490723941411936
solv,regression,atompair,butina_atompair,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.26647805841731986,0.34902948278771123,0.9707016648208189,,,,0.803491994047617,0.9886159021246677,0.8590964592643868,,,,0.8722325833333338,1.0849644260417246,0.6572718679751608
solv,regression,atompair,butina_atompair,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.2641609822321758,0.34601731316804935,0.9705994000845645,,,,0.9316603842261897,1.1598640713768555,0.8254290453809973,,,,0.796431705059523,1.0012603569301137,0.710556180131666
solv,regression,atompair,butina_maccs,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.25522589835759635,0.3351288187268558,0.9759263832872002,,,,1.0412185684523805,1.305910339413277,0.5306292659016336,,,,0.9150446288690477,1.2436926762094154,0.46723195695340836
solv,regression,atompair,butina_maccs,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.2487889516610674,0.32965059841733724,0.9759919347539909,,,,1.1500269732142858,1.390866675468188,0.5089302303815985,,,,1.138804029464285,1.413976404213303,0.4479456902106651
solv,regression,atompair,butina_maccs,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.25861698309070524,0.3387377099483323,0.9752659995948305,,,,1.0418935178571431,1.2752237666917243,0.5528480862042302,,,,0.9344538735119057,1.2028235619615169,0.5055048834257582
solv,regression,atompair,butina_maccs,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.24824193605823053,0.3280192455206309,0.9755567874374187,,,,1.0553069642857145,1.3190814050672253,0.5851097043354876,,,,0.96241474315476,1.2584671519320807,0.6428710319059971
solv,regression,atompair,butina_maccs,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.2553706579320639,0.3363146410023691,0.9747614993162523,,,,1.0475878648809525,1.300704385452005,0.5949257964507769,,,,0.9468237678571424,1.2104851987522864,0.6136807192412663
solv,regression,atompair,butina_morgan,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.26303601672265775,0.34119888291546063,0.9728043341626452,,,,0.723585550892856,0.9246255288982795,0.7986900616846919,,,,0.8539351657738098,1.1363979015932597,0.754221608277899
solv,regression,atompair,butina_morgan,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.2690103157894739,0.353340629554786,0.9719703747813079,,,,0.787314642857144,1.0593589597813053,0.7797649807335538,,,,0.7161351607142861,0.9042137359026946,0.7258673645831064
solv,regression,atompair,butina_morgan,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.262968998880179,0.3412003954968121,0.9725870740301692,,,,0.736221689583334,0.986348767530963,0.7368314535271456,,,,0.7917665056547624,1.06360520812527,0.8145948472958151
solv,regression,atompair,butina_morgan,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.26729746756252354,0.3491942027426651,0.9725835671181328,,,,0.6995199232142862,0.9095432956379135,0.7361774436903887,,,,0.8492178943452385,1.0775311759778827,0.7715107235796892
solv,regression,atompair,butina_morgan,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.2701209754759235,0.35236166526693663,0.9722034208870403,,,,0.6090887205357145,0.80785533474346,0.7719580998911275,,,,0.8600425494047614,1.1343278953699527,0.752058038982941
solv,regression,atompair,random,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.268150773086973,0.35012940217246596,0.9719240896062109,,,,0.6265968386904769,0.8096172558525052,0.8146886409894316,,,,0.796604275000001,0.9944834583989665,0.8060196839233955
solv,regression,atompair,random,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.26860618738335185,0.3535633007439107,0.9723768170674165,,,,0.7154262696428567,0.9580665707531199,0.7571571220302997,,,,0.7014682035714301,0.9142614341368895,0.7790053804276725
solv,regression,atompair,random,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.26892634889884315,0.35593158138085773,0.9712921064221984,,,,0.7648234687500005,1.0057160415847868,0.7734416988666982,,,,0.6502080592261917,0.805232225935231,0.8415606961910657
solv,regression,atompair,random,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.26803810466592043,0.34895709465723335,0.973245472049443,,,,0.687242530654762,0.9029045101825495,0.7572578385341366,,,,0.7408903008928566,1.0007515720446205,0.753434269114984
solv,regression,atompair,random,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.2693046977976858,0.3531322560472644,0.9716892383198231,,,,0.7867285270833343,1.0533539521420183,0.7485036136424086,,,,0.7333929985119045,0.9787565136886931,0.7719571610475202
solv,regression,maccs,bm_scaffold,deterministic,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",767,253,97,,,,0.3266777834760479,0.5132029056810475,0.9422458234843429,,,,1.0927711192466547,1.3184987372341486,0.1735902164763783,,,,1.3405245286049416,1.7069524154673001,0.4384279123534709
solv,regression,maccs,butina_atompair,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.37026489516624334,0.5845944052378549,0.9159024909062662,,,,0.7664678076979857,0.9936504672843576,0.8497758758795181,,,,0.8186082500273012,1.1134645814168052,0.6820978365260382
solv,regression,maccs,butina_atompair,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.3615381350314323,0.566003521096736,0.92397524543185,,,,0.8634723842438644,1.238259744930586,0.7882449613041448,,,,0.733972585312027,0.9821480264629255,0.6400423694794383
solv,regression,maccs,butina_atompair,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.36889439567240956,0.5864157026251668,0.9149365060910352,,,,0.91858663014316,1.2045593411413908,0.821993919236554,,,,0.739078587240091,0.9644245663752917,0.6954567665881306
solv,regression,maccs,butina_atompair,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.3693534299679164,0.5866639900536752,0.9172253069315865,,,,0.7482380999727484,0.9852968269777411,0.8600409805634032,,,,0.7448850919943247,1.007546491364694,0.7044377619345017
solv,regression,maccs,butina_atompair,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.37582155574610165,0.606548887648067,0.9096574895881518,,,,0.7194961814402757,0.916500251353079,0.891000884881592,,,,0.8072370722387231,1.0528437765261638,0.6799645356160101
solv,regression,maccs,butina_maccs,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.36053432729334767,0.5985172272052928,0.9232159349053896,,,,0.9916675958495904,1.380816315534284,0.47523953716177103,,,,0.8557180868307018,1.2363133226093486,0.4735354759418092
solv,regression,maccs,butina_maccs,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.36395262567034126,0.5972827568072584,0.9211849092434613,,,,1.0090002539741283,1.4289968827365185,0.4816360877157817,,,,1.0142321892722514,1.3374314502933986,0.5060982744306339
solv,regression,maccs,butina_maccs,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.36331682709193047,0.6000195195703376,0.9223935125830673,,,,0.9680863731382378,1.3672189387207132,0.4860055510919571,,,,0.917305410529863,1.274945754234463,0.44442644244957275
solv,regression,maccs,butina_maccs,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.36275168830795157,0.5958955183102093,0.9193322633048919,,,,0.9532015940185629,1.356748910190197,0.5610762882117495,,,,1.0308873916258814,1.3843379671427813,0.5678589023999046
solv,regression,maccs,butina_maccs,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.3749860747942988,0.6120340523445189,0.9164159952583422,,,,0.9979669471176634,1.3973348035659199,0.5325035362061641,,,,0.8543547828160926,1.1364088122998983,0.6595160829981208
solv,regression,maccs,butina_morgan,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.3530379591252501,0.5683570875543746,0.9245382182533796,,,,0.654384562542017,0.8395793619119464,0.8340195397942387,,,,0.789109882114699,1.1040983156499447,0.7679944647554313
solv,regression,maccs,butina_morgan,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.35853287846474774,0.5724210993847929,0.9264366665281866,,,,0.894905989616537,1.2109739472531036,0.7122139831658509,,,,0.6860636235366436,0.9162193928077558,0.7185394702311991
solv,regression,maccs,butina_morgan,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.35938215017381814,0.5833361625561737,0.9198738746523282,,,,0.7336786136947302,1.005298444083167,0.7266223599789274,,,,0.8227038539803715,1.116767411500947,0.7955974291741125
solv,regression,maccs,butina_morgan,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.3567380702560937,0.5719464661123134,0.9264491560247201,,,,0.7337135032410961,0.9434529605100038,0.7161390359328825,,,,0.8406292247353747,1.1363122966885835,0.7459018246012465
solv,regression,maccs,butina_morgan,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.37268085007514345,0.5973144101889781,0.920123315866891,,,,0.8533464044232698,1.064339669359146,0.6041706848599124,,,,0.757999633775268,1.078283080637803,0.7759533840993322
solv,regression,maccs,random,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.3670543205691541,0.5820796024210855,0.9224036229493662,,,,0.621876965228428,0.8942496373101435,0.7739210775989523,,,,0.7574524772222596,0.9794462028505568,0.8118415577429261
solv,regression,maccs,random,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.34396174421231873,0.5667333616163818,0.9290263863990476,,,,0.7584678881583099,0.9828334208430753,0.7444394409214321,,,,0.7763052785402479,1.0441658121590824,0.711743016001642
solv,regression,maccs,random,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.3418381027018587,0.5439717151356331,0.932946582722147,,,,0.9116100520717791,1.2300499725639877,0.6610975285149935,,,,0.7576449491390864,1.004190836434194,0.753592944676299
solv,regression,maccs,random,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.37547460263409665,0.6073949294310155,0.9189420619155482,,,,0.6486735498425161,0.9298070037624032,0.7425770894956571,,,,0.6662440569498401,0.9608876566514012,0.7726864194390877
solv,regression,maccs,random,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.3541612705085509,0.5696200549015262,0.9263373533779041,,,,0.798259268921489,1.1050955554075528,0.7231893752033417,,,,0.713921265659895,0.9562188684448173,0.782338445495736
solv,regression,morgan,bm_scaffold,deterministic,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",767,253,97,,,,0.3353434465988097,0.5002101567254761,0.9451331289143222,,,,1.6804665705017452,1.965695200462136,-0.83682748028467,,,,1.7016709382916027,2.165794010519282,0.09594056868818257
solv,regression,morgan,butina_atompair,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.34830006470612757,0.5035280316960412,0.9376091174361244,,,,1.3849148232142845,1.769440523883352,0.5236300729531072,,,,0.9475229578040515,1.2540309350519883,0.5967659761764892
solv,regression,morgan,butina_atompair,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.3341375792773224,0.45910239824846877,0.9499808987767988,,,,1.4441171282302658,1.8676510481907986,0.5182721930689405,,,,0.8746374734436202,1.1268588321774486,0.5261547693704793
solv,regression,morgan,butina_atompair,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.3406381315601531,0.49756374926783803,0.9387608014546636,,,,1.4457708297970875,1.8861028396924602,0.5635754463348203,,,,1.0503743949582665,1.313269696503788,0.4352967701020931
solv,regression,morgan,butina_atompair,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.3478531761523478,0.5064036159294204,0.9383245521374233,,,,1.137298188112581,1.5705101772892411,0.6444110695229462,,,,0.9831849521799637,1.279015008450559,0.5237115632949412
solv,regression,morgan,butina_atompair,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.3417408511553187,0.4960753518203075,0.9395695495724261,,,,1.2810302226806047,1.652490993790456,0.6456470946674966,,,,0.961727615501964,1.259924037290401,0.541690392392463
solv,regression,morgan,butina_maccs,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.33005103502494676,0.47630356017489156,0.9513721077627576,,,,1.1115769577472066,1.5294068541475094,0.35622315693317486,,,,1.3339117414598802,1.673242000457572,0.03566145129948406
solv,regression,morgan,butina_maccs,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.3226183296352173,0.46919747288335634,0.9513636747142082,,,,1.075765273966341,1.4754828682629169,0.447362261375444,,,,1.647636448129251,1.922103051891999,-0.02011895377677253
solv,regression,morgan,butina_maccs,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.32652844893466326,0.47662629482699426,0.9510307710868409,,,,1.0135876110082904,1.3908945386338076,0.4680501372118091,,,,1.5124902136763048,1.8416122105472112,-0.15918973052512908
solv,regression,morgan,butina_maccs,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.3256097871188827,0.4768147048155652,0.9483513570974488,,,,1.1092738729680325,1.4926015953659486,0.4687757606462888,,,,1.562662447661565,1.8062883265588299,0.26427508935067323
solv,regression,morgan,butina_maccs,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.3276879193164451,0.4782820080566823,0.9489565416735956,,,,1.1000618188976439,1.4775282343228602,0.4773042667075048,,,,1.523561803358844,1.8006921956811959,0.14511758925536833
solv,regression,morgan,butina_morgan,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.34582469484969314,0.5070962772296581,0.9399289339139243,,,,0.8974623476360929,1.1835783530944362,0.6701416496678998,,,,1.0809405438656572,1.433863943153767,0.6087100085485773
solv,regression,morgan,butina_morgan,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.34295602901210664,0.5006405158806492,0.9437293255533258,,,,1.0642679385958322,1.4680539557681382,0.5770547773916639,,,,0.7783782111392343,0.9999236580112053,0.6647627814338384
solv,regression,morgan,butina_morgan,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.34361459790809423,0.49840063097094295,0.9415083990570126,,,,0.874981290770255,1.1472278616414235,0.6439816846666442,,,,1.0988397609800074,1.482593184192764,0.6397492549478845
solv,regression,morgan,butina_morgan,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.3531742786210416,0.5107130573347827,0.9413550228136495,,,,0.8452014569730378,1.0352034866534052,0.6582436267023379,,,,0.9076087608591197,1.1755663646063783,0.7280428779628643
solv,regression,morgan,butina_morgan,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",893,112,112,,,,0.34695128035188577,0.5060114010050137,0.9426762428108408,,,,0.7840829209186185,1.0385247503280377,0.6231390323291975,,,,0.9218423134237771,1.2617392539007546,0.6932306004990669
